diameter_km,lon,lat,tag
6.26469611421,80.2663019042,2.49437271315,standard
9.20145907402,79.7846589127,3.23516057505,standard
6.44695668678,79.2323400475,2.55588689956,standard
5.58493393454,77.7887198855,4.21807874516,standard
7.11928155578,78.3227153761,4.52303205227,standard
7.73832873775,78.3449651882,2.52578421259,standard
5.36744774909,77.3031504566,3.45504107116,standard
11.6548786781,76.5872300318,4.41832705412,standard
8.98117530942,76.9262124633,3.322851011,standard
18.2224945347,76.486451471,3.34640963558,standard
8.2466668999,76.1867334138,3.39483569722,standard
12.3790338761,75.8857065442,2.91450151822,standard
10.4396790388,74.3543959462,4.09635918482,standard
5.49963664838,74.1816326993,2.65666546028,standard
8.28035335094,74.3085875095,1.5638070421,standard
8.77901582658,75.5977677992,1.79546685051,standard
6.38171928509,76.4419518468,1.07954642567,standard
6.5359765676,76.8359044024,1.3151326715,standard
7.32734949584,77.5675305769,2.18156653118,standard
5.50962777863,77.4510462665,1.68552660245,standard
6.53540463627,78.6342127456,2.08340559541,standard
5.67476279211,78.9889009268,1.40282310745,standard
6.02111153247,81.8172446893,1.93420097305,standard
13.5457520052,82.2727114312,0.9984000521,standard
8.88474045598,88.5995109443,2.63572446065,standard
8.6278164311,89.2434466829,1.01672342678,standard
5.4120263298,89.7172367996,-0.26329517559,standard
5.04128712727,88.4581591968,-1.50012296621,standard
17.4077209591,86.0368561146,-0.58395423241,standard
5.90585550616,82.5789735508,-0.98837728776,standard
7.64852142896,81.7583481278,-1.49881415374,standard
10.6192445369,81.3748660721,-1.31950684441,standard
8.1892383818,79.7768060378,-0.45569060968,standard
5.01102520502,80.6969012091,-1.45038809209,standard
16.0124575518,79.7637179131,-1.28940415744,standard
10.10248757,78.7075062443,-1.17946390938,standard
5.71522101877,78.3960088748,-0.76195272927,standard
6.28016527886,77.4235612045,0.31912637661,standard
16.8839746623,75.5153126132,-0.84048147788,standard
5.02803908736,75.9995732296,-0.57741017003,standard
18.1929100857,75.5650474873,-1.79853221094,standard
5.63714365541,74.565114755,0.44215474944,standard
8.45111890584,74.7221722522,-0.66248298103,standard
5.5730583852,74.7103929399,-0.46746992197,standard
5.46005403133,75.6435762359,-3.07200675092,standard
17.6422147586,76.5100100956,-2.59690782182,standard
5.03376506128,80.1210237193,-3.0445216889,standard
18.1013000021,80.9665165793,-2.11919126777,standard
11.2074364359,85.3172041388,-2.47856469127,standard
12.3891071778,89.0719922485,-3.15707956191,standard
7.20369494494,74.1749982857,-3.82333921003,standard
5.02329082167,74.7585673621,-5.17551146029,standard
7.22930896149,77.3107240548,-5.28828372084,standard
8.70875473786,79.6417157315,-4.55143196017,standard
9.32398265048,81.6694266688,-4.02041694691,standard
8.20677827057,86.7189962382,-4.73865581021,standard
5.41841469068,89.469325544,-3.39305281783,standard
11.6618603173,88.9777260781,-5.12514714976,standard
8.95010018481,89.3116633545,-5.28061958663,standard
8.39759495952,88.7565610623,-5.70214696829,standard
7.00328044523,88.2014587701,-5.61674661564,standard
6.77751783461,88.1521893359,-7.20103264491,standard
16.5629835744,81.9278174794,-5.43828177614,standard
17.73306764,82.1862082899,-6.89446727642,standard
14.9212380215,81.233665895,-6.0240406052,standard
18.8023373035,80.727833037,-6.22330809471,standard
5.97907981206,81.2982635976,-7.4331464239,standard
6.08942378222,77.2187544442,-5.75251127883,standard
5.06123640416,74.1881368015,-5.61017735775,standard
10.1285491067,74.6950645358,-8.11634924509,standard
11.5636251025,77.6150996706,-8.06160542929,standard
19.4030920868,80.3960855133,-9.20684605583,standard
14.6903476054,81.8336581162,-7.54044430287,standard
6.6151834917,85.5058732801,-7.89518422926,standard
12.4614555889,85.8649927117,-8.31233210565,standard
9.77370787723,85.7095202748,-9.1499124874,standard
17.3561467502,86.4737439434,-7.98496408717,standard
14.2290972297,88.9656824386,-9.69406601645,standard
7.32370716955,86.6412600198,-9.81231265858,standard
17.6404387405,84.182167814,-10.2239861534,standard
9.13381684989,82.7905800164,-9.88238474281,standard
7.50934124895,78.7931865866,-11.2487903852,standard
6.56270857092,76.577156923,-11.1688644141,standard
9.84936496079,75.651986436,-13.053146554,standard
10.102878629,81.1854913371,-11.9122854327,standard
6.70154151141,84.7263213431,-11.5717788984,standard
13.8384099035,85.8792261038,-13.0958467303,standard
10.1904602597,86.3522126723,-12.0009704143,standard
6.13943699767,86.7354193829,-12.5287007986,standard
12.6943911032,87.2828575409,-12.7673838355,standard
5.40747368006,86.5514801618,-13.1549700514,standard
6.44944690932,88.3339388043,-11.9210444432,standard
5.99962990675,88.183940749,-12.2440329564,standard
14.3384293861,89.4605665335,-13.2786910751,standard
12.8864435437,88.1970792648,-13.4286891304,standard
5.8594215431,89.8251603467,-12.8352661671,standard
5.76731346675,86.0905372328,-13.6520438988,standard
11.1491105939,86.0686397065,-14.3604288753,standard
7.14219689859,85.2266798195,-13.5545999067,standard
6.94760640624,85.0098943089,-13.5294177514,standard
9.18272895624,81.9168687162,-14.7480150911,standard
6.70479595823,75.7932254808,-15.0950908833,standard
15.5125305885,74.8395882095,-14.7939998964,standard
5.15143089723,75.5403090518,-15.8056656124,standard
13.7988642991,76.0647548071,-16.3936141941,standard
5.67946947097,77.1629157521,-16.1582157862,standard
11.5574510414,77.4924735232,-16.6990846863,standard
5.46487581526,78.4220235155,-16.0323050098,standard
11.3511593789,81.4099409819,-15.8987300993,standard
7.02895314079,86.1200988933,-15.3589560755,standard
5.84215067765,86.0412677986,-16.7560182547,standard
18.0652884052,87.9167909279,-15.305307136,standard
5.91025633593,89.1572857939,-16.2392366335,standard
6.9027638509,86.3472469126,-11.0229510114,standard
5.25337339665,84.0222149396,-18.1209728384,standard
15.1622813642,86.6404691835,-17.8349570215,standard
12.5646155152,89.3369864619,-17.0708252123,standard
12.775050622,89.8634832392,-17.1206289615,standard
5.92935848152,86.6424299712,-20.3834210281,standard
13.4260547014,86.397843233,-20.6964920529,standard
9.62832250053,85.2296969715,-21.1895789171,standard
5.66640727717,84.3120075299,-21.0897875279,standard
11.5500520983,81.7956991676,-22.120965216,standard
11.2116941496,80.9425806248,-20.9156417703,standard
10.3513408647,80.8995333589,-22.4692567312,standard
8.04064797199,79.1365521501,-21.9252958255,standard
6.47821125265,78.5084534065,-21.522216881,standard
7.73879528034,74.9433571109,-20.6671416443,standard
6.48078578361,75.2172942577,-20.2112319644,standard
5.94783284663,73.7693407677,-19.309196074,standard
7.01532934282,87.5875131275,-25.6841048177,standard
9.2383632425,87.9749385208,-23.6784935647,standard
5.35257921809,89.7573980978,-26.0656874213,standard
9.10459165014,83.7955575448,-26.6026448426,standard
8.40581095093,83.3599998083,-26.5542495385,standard
5.8824347921,83.1618095154,-26.9391074327,standard
14.6309880913,80.6429491659,-26.0495556533,standard
5.89850856634,78.4144606407,-26.2431368695,standard
6.81324144816,76.8727245255,-26.406759088,standard
5.77034346344,75.6664116051,-27.6247679537,standard
8.75861727005,85.5014358807,-29.4174579993,standard
9.51154393627,85.5843069845,-29.9717960158,standard
5.57583977074,89.2350750987,-28.9640241934,standard
11.293834465,89.7678179122,-32.0628115591,standard
7.00286232389,89.098929713,-32.7538973756,standard
5.8389381288,89.5591603102,-32.4564493046,standard
7.25503450573,86.1170497981,-30.8049465826,standard
5.84561753692,85.858077597,-30.6628818323,standard
5.12190693624,87.8203469604,-31.6499358785,standard
5.55827865721,87.1721765372,-32.718381188,standard
5.0984471326,80.030463153,-32.0302550538,standard
5.11792576775,78.3612023371,-31.6765730192,standard
8.3808312886,78.1732625112,-32.4372113697,standard
8.70038217523,75.3541651227,-35.6469868215,standard
5.79991321143,74.3878288525,-34.0827947272,standard
5.32224574943,74.8229021503,-34.6007391293,standard
5.48695551156,76.1207228378,-33.3073579652,standard
6.02505119007,77.4792170124,-34.0236010812,standard
5.71011554013,77.7322698489,-35.5433979411,standard
5.5735898633,79.0552478359,-35.7091401498,standard
6.56915284719,80.8843314959,-35.0698487735,standard
6.81427922013,81.7293207918,-35.2785063755,standard
6.58715652991,81.3164451113,-35.552276988,standard
5.18829371724,82.4633220016,-35.5996319047,standard
5.03045225556,82.5846689758,-35.4886438186,standard
5.27400183483,86.245795978,-33.0173091001,standard
11.5045366434,87.5658142828,-35.3021838338,standard
9.63959243668,88.4847956362,-32.9521960895,standard
7.26939608568,88.2613396227,-33.5278542964,standard
5.40864955379,89.2469138278,-34.4571945379,standard
6.46672273722,89.208437958,-34.0931536152,standard
5.77388363167,88.8828729052,-35.6277488866,standard
5.13159758191,89.526603805,-35.4324098549,standard
7.03944325209,88.9687036919,-36.0657818666,standard
5.43388926732,89.1862403407,-37.2777717675,standard
5.14809728634,88.5706264228,-37.888946162,standard
5.5408309216,87.0893054329,-37.1342271761,standard
8.35349293587,85.1729111451,-36.8634162458,standard
5.50234138146,85.4984761979,-37.252614468,standard
14.1821362194,83.8306952232,-35.7357772904,standard
14.2954641987,84.4403897765,-37.5397036509,standard
5.30717703223,83.6264771446,-36.1767699528,standard
7.72291908119,82.8332822889,-37.351763825,standard
5.09370470195,83.0212221148,-35.8867210876,standard
5.4056749924,84.1888167812,-36.7465087951,standard
5.05463975848,83.8617718873,-36.4431413596,standard
6.61810594333,82.2857410638,-37.3872800125,standard
16.3333128379,79.8351241213,-36.1782497939,standard
6.11030074929,80.2258021846,-35.9607131451,standard
5.06110857563,79.444446058,-37.4627519111,standard
5.93644197984,79.4888412925,-36.6784361022,standard
14.7474881102,78.6808480253,-35.9962293326,standard
9.90704982464,78.6379326319,-36.5112140524,standard
5.70190368263,78.86730801,-36.9403679856,standard
5.08864659157,78.2250569514,-36.875254975,standard
18.0119827588,77.8358587293,-37.5278649217,standard
17.2334281479,76.8177280189,-36.2714797863,standard
6.71213021043,77.1151760898,-38.0443294826,standard
6.66058532864,76.987909751,-38.1390393161,standard
5.09571723406,74.4928975741,-36.9477671913,standard
5.16866651368,76.2169125125,-37.014360043,standard
5.02743666836,75.3378868701,-36.7909040295,standard
6.88720221438,74.2975585424,-38.6022295957,standard
5.5214429696,81.303126541,-38.9351938542,standard
5.06966743714,82.8998751405,-38.4202091344,standard
5.67103344303,84.1888167812,-38.7294959345,standard
5.27755429434,85.5961457137,-37.6432925313,standard
5.30972261062,86.2014007436,-38.137559475,standard
5.82377349523,86.056376311,-38.5341569029,standard
5.01907000063,86.2739129599,-38.5163988091,standard
5.09639639858,86.1451667799,-38.9573914714,standard
5.87329783607,86.2280378842,-39.1290530447,standard
6.91405802919,87.0419505161,-38.4320478636,standard
6.74739906715,89.5724788806,-38.5933505488,standard
5.19697557468,88.2761380342,-39.1246135212,standard
5.92614344771,75.7720885449,-40.3786731306,standard
5.45181220893,75.9195744866,-39.4829658264,standard
16.7743063853,77.6810122777,-40.1988122262,standard
5.91334425638,78.7050203605,-40.7108162676,standard
8.31424689925,78.872890538,-41.1352880021,standard
8.06028721946,79.0299690612,-41.3475238694,standard
5.74888231752,79.7050469893,-40.5729229075,standard
6.59470117035,79.6295054095,-41.4590376302,standard
5.08270159315,80.0347919809,-41.518991265,standard
5.39087826887,84.3298703796,-40.7899550655,standard
5.02958752367,84.7711291319,-40.780362484,standard
7.96886659025,86.6920435916,-39.6892063302,standard
5.22966853941,86.5937196305,-40.9566261703,standard
9.42367528107,89.8575955103,-39.7347710926,standard
10.3321648756,89.9343361629,-40.9098623352,standard
5.51129774087,89.1897120184,-41.9794351804,standard
7.97506864389,88.9558928425,-42.6964806529,standard
6.88391233295,88.6177543421,-42.8247814314,standard
6.55734249189,88.6429348688,-42.5370039843,standard
11.9501871906,80.6762958735,-42.3007866631,standard
5.44460845317,81.5672068869,-42.0070138524,standard
6.54025062055,78.2625625355,-42.5238141846,standard
9.66916294168,78.1438543385,-42.7900083232,standard
16.2546265118,76.1450001535,-41.7432178592,standard
14.9255612668,77.2949108694,-41.8331483115,standard
8.36442181288,75.491505534,-41.8007733487,standard
11.6069025023,84.7399532418,-44.3835759368,standard
5.85519603407,87.3599270836,-43.9806875108,standard
6.11402903488,87.5301954065,-44.7576866181,standard
5.07974392397,87.9654587953,-44.4219462631,standard
5.84296342312,89.3851608679,-46.6917908775,standard
5.01700950572,89.1885129457,-47.9520162815,standard
13.0427364571,85.8011325782,-47.7074054514,standard
8.18405966279,86.8239415882,-47.460396476,standard
5.18048748322,81.6991048836,-46.3764347584,standard
7.09094595221,81.2818275852,-47.8429006661,standard
5.5446835858,80.401708226,-47.4124335681,standard
5.49407573302,80.4892405328,-48.0875114962,standard
13.6205242037,79.2470012193,-46.2169580897,standard
8.46684615357,78.8321220663,-46.883642509,standard
8.86321342004,78.1234701027,-46.9232119079,standard
5.77899905897,76.7637216649,-46.3284718505,standard
7.80872649682,77.5239337545,-47.6126787084,standard
15.142003825,76.3716248932,-48.0083726982,standard
5.37378328032,77.0323139489,-48.266173328,standard
7.2221577805,88.7220736667,-48.4532286686,standard
6.8406970037,89.300173959,-45.4090766026,standard
5.41138771113,87.6839182718,-45.0525496128,standard
6.23755879753,81.5480012661,-44.9626114972,standard
6.50751981128,79.953248149,-45.1815751694,standard
7.83166193931,74.9875377188,-49.6022402443,standard
12.7842887752,77.5158658119,-50.040812952,standard
17.1621784828,80.124066418,-50.4822901147,standard
5.08617292193,80.1473020582,-51.1183657636,standard
12.6364613413,81.8710961114,-50.5055257549,standard
16.4567550996,82.5420252205,-51.6992567672,standard
12.7983321599,83.918736899,-52.0652180995,standard
18.228649603,85.9170019514,-50.6100861355,standard
5.88264834013,85.6599576823,-51.1241746737,standard
5.32578430059,88.5106802824,-51.5874352491,standard
5.42283794325,89.1670871165,-49.5993357892,standard
5.36286530855,89.5896853216,-50.8192068968,standard
5.7046521927,85.6221997671,-52.4123004742,standard
14.6532095587,83.6718582225,-52.9278412398,standard
12.7037498804,84.3674751993,-54.2087059028,standard
6.4673122524,80.6250849086,-52.6983892934,standard
5.45502663646,81.9567775344,-54.654539748,standard
5.67748482854,78.4394825076,-54.9856476201,standard
6.15501017236,75.2300597128,-54.737316716,standard
5.87747466147,74.4473090854,-54.1782091251,standard
7.65521065726,74.4400479479,-54.5485271399,standard
6.03113675722,74.3398442497,-54.3655464737,standard
10.7583732285,80.763046522,-56.7413906784,standard
6.90031043347,80.760142067,-55.8337484853,standard
9.75613687289,81.4150966735,-57.0202183602,standard
15.3795710483,83.3886738582,-56.4059261239,standard
5.1225982612,85.1836270594,-55.0524500855,standard
5.84375665167,85.7194990102,-55.6609334118,standard
6.86763694831,85.9082885863,-55.6072009939,standard
6.31687613559,85.8734351261,-55.8061561627,standard
10.8697258241,87.2240067095,-58.1761914573,standard
13.6016684274,85.2838307575,-57.798612305,standard
13.6371639423,85.2678562549,-58.0585610291,standard
5.64870183619,84.0566985124,-57.6955041519,standard
8.35604268797,83.5818201169,-58.1108412194,standard
8.34363191878,80.0529072701,-57.2453136241,standard
6.31495448636,80.837110125,-57.2946893594,standard
15.0670114291,80.9039125904,-58.5653884297,standard
8.41668530787,79.4284494412,-58.7164200907,standard
15.8523388351,78.7575203321,-57.6882430143,standard
5.56851124419,1.26298095991,21.9851393338,standard
7.12562315144,8.78565992516,-0.00103024116,standard
5.23587180444,7.72476574841,-5.07559455395,standard
8.76055757923,2.12838576387,-8.13438980829,standard
7.83109680025,5.5727449072,-14.0537898792,standard
5.01011459132,5.09932101218,-15.5872416207,standard
6.66363582289,8.30937638303,-22.4546369772,standard
16.4144923508,2.82418699003,-32.0170810908,standard
5.44856133357,6.5693647128,-38.4102564683,standard
6.59375040931,9.98916049989,-7.3589060025,standard
5.31260450446,10.3929025086,-4.06274769849,standard
5.09973811545,13.8471396943,-12.5391936805,standard
5.01011357462,13.7746164172,-23.4778733701,standard
5.75919876248,13.3136455898,-27.426391164,standard
5.02806404281,14.4063171806,-27.4015577187,standard
5.04675826431,14.0850344828,-29.652088694,standard
5.52809204235,14.8173831586,-33.9665691229,standard
5.89999669807,20.0433999848,-48.2962062582,standard
5.07650573022,17.2066795901,-47.3077028659,standard
5.61289369609,18.9363816938,-52.0471865357,standard
5.0426953907,15.2167432379,-58.9702750123,standard
5.57648774434,24.8419354727,-3.56352186769,standard
5.30221026719,20.6410668112,-8.98293013467,standard
6.38559721329,20.8306408344,-9.15670632258,standard
5.03336498179,23.8954208757,-14.6982358704,standard
13.9998356956,22.106542256,-25.5213239292,standard
5.99582349593,22.7947428527,-28.6509342007,standard
5.32691036804,21.1765157373,-34.6972613025,standard
7.48097970338,25.2532340707,-34.884470659,standard
7.61311361184,29.5566094945,-35.7936590595,standard
5.99608711611,24.2498111717,-37.1722748685,standard
5.31764025233,20.4938796719,-42.1326056876,standard
5.0365955938,33.6768974436,46.9466885522,standard
5.13188828266,46.9207182617,14.2464729626,standard
5.37249660251,45.4377231356,-24.4897571923,standard
6.4717466987,54.2008160038,-22.1104399058,standard
5.62394858808,52.587551787,-25.0717199895,standard
5.32583015322,48.7790605563,-26.0416579849,standard
9.48440297798,35.4196492694,-30.406378964,standard
6.8361628799,34.3824561996,-32.9748041121,standard
8.04384966029,33.3460651532,-34.9524680974,standard
6.59631351173,48.1686369067,-38.1329798172,standard
5.94969982509,44.3242800616,-38.2934916237,standard
5.36778078482,38.2050151451,-37.7861950503,standard
5.63280231244,45.0473760288,-57.8780355062,standard
5.58955278318,43.6062115399,-56.9640840193,standard
6.63393964381,37.1651947991,-56.9866293122,standard
5.09804510142,38.6514498736,-54.9315391566,standard
6.46407747658,44.8756849525,-58.5422545185,standard
5.2174272615,57.1538079704,58.8877437434,standard
7.52951580829,59.9895683369,59.987146224,standard
6.77893115,61.530476893,55.6366535509,standard
7.42936597915,65.6760362253,35.961448848,standard
5.99818216012,67.8240011452,36.2567940245,standard
5.5209561311,60.4100405769,33.487685384,standard
5.48014251417,65.1598470775,33.8944154898,standard
6.1058749209,69.3057209969,34.2179508012,standard
5.23442190977,69.0129985722,32.3861246808,standard
5.02452456318,68.7510890344,32.432344011,standard
6.73657849122,57.5013040627,32.0579674364,standard
5.23281783965,69.9905772065,27.3024724547,standard
5.13767026981,72.3704693845,23.8095442836,standard
5.80159821015,65.5660863019,23.2910492557,standard
13.2438226841,71.1280476725,1.42431693609,standard
5.75968812676,73.3375554405,0.69635846033,standard
5.94985936324,70.8999198403,0.37595420163,standard
5.29309472159,61.2332281167,-2.4103821408,standard
7.35780663418,63.6122768472,-1.97385943797,standard
5.03860210251,63.3307197038,-1.7621459271,standard
5.42676873719,65.7883425208,-2.92984415717,standard
6.6209130168,65.0091494962,-3.05425312748,standard
7.32961424473,65.2099499395,-3.57153253033,standard
9.12507710944,65.7032205937,-3.94694205476,standard
6.94630658948,68.9727756379,-1.66392831896,standard
6.71969844827,69.754151276,-2.27287748941,standard
8.00474718862,70.3434569248,-3.08044448965,standard
5.45631907119,71.6835816225,-1.31034492967,standard
7.30067806234,72.7465144039,-0.06843784012,standard
7.34104464033,67.1175541509,-9.64138071318,standard
6.27188217976,67.6370161672,-8.32308215063,standard
9.15110527801,64.1527969453,-13.3484345179,standard
5.86030797882,63.3474765728,-21.5870938241,standard
6.07254586546,65.5804993606,-22.4726395626,standard
6.7477154238,68.6948104556,-21.8361535631,standard
6.03137376228,68.3542159408,-30.1913627549,standard
6.04736545478,71.843181002,-28.2946770505,standard
5.838532869,70.8150113104,-28.9205194715,standard
7.20794407973,68.918325606,-31.0066608748,standard
5.53757631561,65.9679256213,-30.2786400993,standard
5.63407969219,64.7630725251,-31.5622556771,standard
9.69722330727,58.6507532926,-34.0916619655,standard
5.30984022346,58.4398340919,-33.8427393054,standard
5.29919988122,70.2855124396,-34.0954623115,standard
5.36956381568,70.7750291192,-33.0879624979,standard
5.11369416261,73.5072713976,-34.0161906808,standard
5.71186237992,72.7346219497,-36.224010257,standard
8.13615124465,68.1843809704,-37.6154784935,standard
5.63315860544,68.63713257,-37.3165575533,standard
5.72783440544,70.1334853469,-37.7133707313,standard
5.77186447326,58.4633321475,-37.3742440505,standard
5.39219942032,57.7501172725,-39.3740426215,standard
8.38635439249,61.9332623603,-38.5314701467,standard
8.4066616577,63.4383555156,-39.7009327725,standard
5.54839029442,64.7738853305,-39.3530657134,standard
6.8627568495,70.9515847623,-38.9737332922,standard
5.47488174987,60.2455542273,-43.9724476657,standard
7.2301808776,73.954506662,-43.0238493043,standard
5.82843000899,56.1454254824,-45.0889274637,standard
9.14684130645,60.246919117,-49.2422869081,standard
8.59834730864,73.0577741103,-50.2331968511,standard
6.61855954632,71.0500213194,-50.9797915326,standard
5.54637644313,73.914955264,-53.9970426671,standard
11.9853615781,71.5146316945,-55.4134185691,standard
8.16415775397,81.2293647812,51.6723099032,standard
5.8367208134,80.8096429386,44.0094610167,standard
5.29481777988,81.9906047321,45.8998344883,standard
5.96880200297,85.2277410142,30.1757754342,standard
9.02464302559,89.6159780317,22.7803812153,standard
6.95420150786,89.7223701112,14.0475456262,standard
5.43886363568,89.9937784774,13.8499603357,standard
7.8115957795,82.7388408866,-14.9232602128,standard
5.53811093592,86.4263350417,-19.9850642984,standard
5.68461954553,86.7263403233,-19.7073734593,standard
5.51606783615,86.8775826554,-20.6197862165,standard
6.88001134198,89.7635838767,-17.6346096955,standard
7.90737687098,89.0693567788,-17.1709651693,standard
5.20998101287,89.2701867607,-23.7884370421,standard
17.2451252348,-107.710145803,2.85067499706,standard
12.2150730571,-104.919291862,2.67212560516,standard
9.81383074541,-105.483412471,-0.4861959265,standard
17.073058754,-109.15614908,-1.19320532521,standard
11.3840806035,-106.598336437,-5.98728881264,standard
16.1341840449,-97.3660859154,-3.63352268002,standard
17.7275188344,-92.5747295127,-4.89954442118,standard
15.3650502148,-90.4388430584,-9.00646776898,standard
12.0383163548,-90.0457745337,-7.90242080274,standard
9.54549222336,-94.8631819392,-4.85327269808,standard
9.51404800558,-90.0134404219,-5.06088003508,standard
15.0540535946,-90.6196196787,-3.27867393833,standard
10.8466475513,-92.2954698078,-2.28901003158,standard
10.3872327932,-94.9644998945,4.0645368809,standard
9.53285339034,-100.250597318,3.30555711856,standard
9.95625324596,-100.316070418,4.31023793599,standard
17.7445805025,-98.8665550183,5.95662852958,standard
9.75592350967,-110.34219679,31.1570130826,standard
10.930122214,-107.594803399,29.8919420383,standard
16.5956612537,-106.984828589,29.8635322527,standard
13.6665378447,-108.052702298,29.1532876109,standard
17.2197518423,-109.284350065,28.944392128,standard
13.2852938465,-109.989581215,29.3939352072,standard
17.0400106868,-108.883270738,27.7645504407,standard
8.81947393035,-108.463808608,31.7486050901,standard
8.42063286925,-108.838149314,31.9023521655,standard
12.4752971741,-107.028097833,29.2767100081,standard
14.4446697318,-110.403793531,27.1865525512,standard
9.25698660207,-109.87220362,26.7995731315,standard
17.0247532243,-107.820291319,25.5685487319,standard
13.2771971754,-109.167609916,24.6987323997,standard
13.4489116194,-108.562325355,23.5845604484,standard
15.1499962187,-109.127257612,23.7616622273,standard
10.9287973741,-109.544231421,24.4947290846,standard
9.8871153162,-109.842390112,23.185520997,standard
19.2309268838,-108.934463271,21.878554704,standard
17.8595458298,-110.205560849,19.6188256759,standard
9.02409179281,-109.17881889,18.3611788657,standard
11.2209752362,-109.669771923,16.1933634191,standard
11.6867171334,-109.197720296,15.3481408931,standard
13.9581430847,-110.414926052,15.7888156637,standard
14.7268767539,-108.37563998,14.179453708,standard
13.0373652256,-107.607103065,14.1185794969,standard
12.6411895058,-108.18714308,15.9660016532,standard
12.2866999997,-108.370385382,16.4020978572,standard
11.7777797039,-108.600206034,16.7230278101,standard
16.8079375843,-110.604835521,11.4823131838,standard
16.9773498711,-110.416871548,11.185527964,standard
16.1996698568,-107.616265658,8.54143334701,standard
14.0826849043,-105.779262545,18.2734132145,standard
13.4593332876,-106.545704601,26.0237507139,standard
11.6997981221,-106.871389766,26.722597015,standard
12.1243101118,-105.617002244,30.3800878774,standard
12.4026950793,-104.354254802,28.7522374205,standard
11.6244494135,-103.877255994,26.8042720019,standard
19.3724369455,-103.668948764,27.04607532,standard
17.433847523,-103.218122371,25.7048162148,standard
12.1328854399,-100.836474887,25.2755342545,standard
9.60817649916,-102.102975132,20.846585293,standard
11.247538979,-104.57561087,16.656248535,standard
10.2246085707,-103.984286945,15.9775028119,standard
16.4207983458,-105.104452874,14.1165186736,standard
13.5371234769,-98.0259590371,7.74877757534,standard
9.76516683288,-95.8149888218,8.56773921715,standard
10.0916299555,-90.2487206929,8.84578128194,standard
12.0949913,-91.3045796732,10.184956203,standard
11.212254413,-94.4605316385,10.3813203127,standard
13.4257675196,-100.200109821,11.1297563566,standard
13.5289430121,-98.0732460562,13.9113890933,standard
9.97867499655,-97.1379579469,13.601342784,standard
12.482880872,-101.838600799,15.6551515998,standard
14.5965210285,-101.203902886,15.8394940082,standard
13.1534891934,-102.654309725,16.1470794127,standard
12.267328144,-93.1107536681,12.7853642809,standard
14.4132650724,-93.0271938953,13.1869576131,standard
19.3501367207,-94.8592640366,13.9113066424,standard
12.5640293896,-95.0068808832,14.8425860078,standard
11.7289709617,-91.059365607,13.9760761381,standard
19.3061443896,-91.6845457461,15.0779968244,standard
11.4786788644,-93.0566156986,15.1993078873,standard
15.5164240045,-93.0016110927,15.8080920907,standard
16.7343807461,-98.0749321497,15.1391375111,standard
16.7984531957,-99.3046973316,15.9679898608,standard
16.5114107623,-101.496031982,18.4738083074,standard
10.6493967738,-100.33772454,19.0166962356,standard
13.7771399889,-102.823579791,18.3177555021,standard
9.76602352446,-101.583949056,19.0584568454,standard
13.2068346841,-99.2343652692,19.2320930654,standard
10.5335892334,-98.2870588033,18.4606207463,standard
9.10328693245,-98.1705686811,17.9353162328,standard
19.6248809142,-95.1857840392,18.3463285509,standard
18.1384548113,-94.3395822078,18.2012653798,standard
9.77314920117,-94.429697208,17.5374914757,standard
12.1769462733,-91.4470413812,15.9944679919,standard
11.3650616706,-91.1656468868,16.6908001304,standard
14.3985926354,-91.2300337626,17.0365815006,standard
13.0051480535,-92.765779986,18.5150949455,standard
12.4171487221,-93.152101241,18.6939473783,standard
12.4322211379,-90.1354568736,17.9260742666,standard
12.1549864255,-91.1894938779,18.0858491066,standard
16.7632289354,-91.4604429988,19.4663923368,standard
15.4055936053,-94.2013045243,19.5316403228,standard
9.10737383187,-93.9526301537,20.3474667667,standard
13.4303955906,-92.851046319,20.8491782162,standard
10.0001678114,-93.2785917281,20.8600849868,standard
10.9575334102,-91.5422338422,20.8884425905,standard
18.2623113443,-96.9628988505,19.4400234495,standard
15.9324471026,-98.5269297603,19.8021282347,standard
17.0131141862,-99.390745995,20.4041819741,standard
16.4848286655,-100.317821499,21.2396406051,standard
15.5291036728,-102.346480839,20.454353119,standard
10.708093249,-104.492933301,18.8772340844,standard
12.0618222472,-104.098108203,19.3047794935,standard
10.4587603561,-107.22401475,23.9273616656,standard
8.51107596223,-105.88404989,29.0819698306,standard
8.87403307649,-107.669453094,28.5588303867,standard
10.5943955659,-102.900142442,29.5572616808,standard
15.1406135166,-101.316548545,31.8590178481,standard
10.3508218317,-96.0123374357,31.917309384,standard
12.9591097773,-96.7608818654,31.1598582904,standard
8.41722930786,-96.8586303384,30.8748111306,standard
18.4208547587,-95.8427268963,29.4321172033,standard
10.8765953713,-95.4238479136,29.6814737198,standard
11.3895340171,-95.2438995393,30.6477637645,standard
7.99438666631,-92.3433651395,31.7321555077,standard
12.3715487771,-92.3103522481,31.0122487577,standard
11.5653625456,-92.4157820001,29.5684146957,standard
11.7736976313,-92.2016478935,28.1282614038,standard
11.1703220556,-100.758552565,28.0556194235,standard
8.9396177466,-97.2092971762,28.7490528913,standard
14.1743731158,-96.102721044,27.4507137798,standard
15.2176090207,-100.785531225,26.8410202511,standard
12.5188715265,-101.380296803,25.682620076,standard
12.3484031079,-100.162911612,21.9354330878,standard
17.1442246769,-99.0526366549,24.942783086,standard
9.97348757782,-100.015363824,24.9445084035,standard
